	NC_030254.seq.c	NC_028300	NC_021768.seq.c	NC_024862.se	NC_015337	NC_016709	NC_026088	NC_024110	NC_027658	NC_023455	NC_023455.se	NC_010299	NC_006533	NC_026696	NC_027521.seq.c	NC_006364	NC_005035	NC_022821	NC_024862	NC_007012.seq.c	NC_005035.seq.c	NC_030254	NC_000845.seq.c	NC_000860.se	NC_024110.seq.c	NC_005796.se	NC_004701	NC_004377	NC_014404	NC_022841	NC_011137.se	NC_007012	NC_024110.se	NC_028537	NC_021768.se	NC_004449.seq.c	NC_008753.se	NC_003033	NC_008753	NC_005035.se	NC_025516	NC_003033.seq.c	NC_008417.se	NC_006364.seq.c	NC_011137.seq.c	NC_000860.seq.c	NC_029480.se	NC_010299.se	NC_023455.seq.c	NC_008753.seq.c	NC_004377.se	NC_021443	NC_015544	NC_003033.se	NC_000890	NC_004399	NC_008417	NC_001892	NC_007629.se	NC_004701.se	NC_007012.se	NC_003182	NC_006533.seq.c	NC_004399.seq.c	NC_007629	NC_022821.seq.c	NC_027521.se	NC_010299.seq.c	NC_004377.seq.c	NC_003182.se	NC_006364.se	NC_011137	NC_002980	NC_024862.seq.c	NC_029480	NC_007629.seq.c	NC_004449	NC_000890.seq.c	NC_027083	NC_027521	NC_026696.seq.c	NC_001892.se	NC_001892.seq.c	NC_000845	NC_002980.se	NC_002980.seq.c	NC_008417.seq.c	NC_029480.seq.c	NC_026287	NC_004701.seq.c	NC_021768	NC_006533.se	NC_000860	NC_015823	NC_000845.se	NC_000890.se	NC_003182.seq.c	NC_004399.se	NC_030254.se	NC_022821.se	NC_024269	NC_026696.se	NC_004449.se	NC_005796
NC_023455.se	...	0]	inf	...	16693]	2.028	...	0]	inf	...	46]	12	...	16452]	2.028	...	16661]	2.028	...	16715]	2.028	...	18430]	2.025	...	16500]	2.028	...	16875]	2.028	...	54]	8.741	...	16618]	2.028	...	16682]	2.028	...	16704]	2.028	...	1]	464	...	16367]	2.028	...	16814]	2.028	...	16804]	2.028	...	16701]	2.028	...	0]	inf	...	0]	inf	...	16804]	2.028	...	0]	inf	...	44]	12.36	...	1]	464	...	65]	9.108	...	16571]	2.028	...	16999]	2.027	...	16478]	2.028	...	16776]	2.028	...	71]	8.563	...	16651]	2.028	...	64]	9.25	...	16555]	2.028	...	55]	10.47	...	0]	inf	...	59]	9.763	...	16968]	2.027	...	16868]	2.028	...	53]	10.72	...	16471]	2.028	...	0]	inf	...	58]	9.931	...	1]	464	...	0]	inf	...	0]	inf	...	39]	13.74	...	72]	8.444	...	0]	inf	...	0]	inf	...	79]	7.797	...	16719]	2.028	...	16735]	2.028	...	56]	10.29	...	16707]	2.028	...	16745]	2.028	...	16652]	2.028	...	16602]	2.028	...	55]	10.33	...	64]	9.25	...	67]	8.955	...	16685]	2.028	...	0]	inf	...	0]	inf	...	16392]	2.028	...	1]	464	...	68]	8.824	...	0]	inf	...	0]	inf	...	72]	8.444	...	67]	8.955	...	16565]	2.028	...	16643]	2.028	...	0]	inf	...	16658]	2.028	...	0]	inf	...	16571]	2.028	...	0]	inf	...	17046]	2.027	...	16907]	2.028	...	3]	157.3	...	74]	8.216	...	0]	inf	...	16613]	2.028	...	65]	9.108	...	1]	464	...	0]	inf	...	0]	inf	...	16700]	2.028	...	0]	inf	...	16701]	2.028	...	65]	9.108	...	16624]	2.028	...	16506]	2.028	...	72]	8.444	...	63]	9.27	...	4]	118	...	72]	8.444	...	70]	8.571	...	46]	12	...	16699]	2.028	...	68]	8.824	...	67]	8.836	...	16188]	2.029
NC_010299	...	1]	464	...	16693]	1.68	...	0]	inf	...	79]	7.899	...	16452]	1.899	...	16661]	1.903	...	16715]	1.595	...	18430]	1.928	...	16500]	1.787	...	16875]	1.919	...	62]	9.419	...	16618]	0.1204	...	16682]	1.887	...	16704]	1.945	...	1]	464	...	16367]	1.849	...	16814]	1.718	...	16804]	1.919	...	16701]	1.921	...	2]	232	...	0]	inf	...	16804]	1.903	...	2]	232	...	67]	8.955	...	1]	464	...	70]	8.571	...	16571]	1.905	...	16999]	1.967	...	16478]	1.913	...	16776]	1.914	...	69]	8.696	...	16651]	1.92	...	59]	9.763	...	16555]	1.947	...	62]	9.548	...	0]	inf	...	51]	11.14	...	16968]	1.679	...	16868]	1.763	...	54]	10.52	...	16471]	1.667	...	0]	inf	...	70]	8.571	...	0]	inf	...	0]	inf	...	0]	inf	...	70]	8.571	...	3]	154.7	...	0]	inf	...	1]	464	...	48]	11.67	...	16719]	1.912	...	16735]	1.935	...	57]	10.11	...	16707]	1.939	...	16745]	1.878	...	16652]	1.684	...	16602]	1.764	...	60]	9.6	...	54]	10.52	...	67]	8.836	...	16685]	1.904	...	0]	inf	...	0]	inf	...	16392]	1.713	...	0]	inf	...	60]	9.733	...	0]	inf	...	0]	inf	...	66]	8.97	...	57]	10.11	...	16565]	1.766	...	16643]	1.932	...	0]	inf	...	16658]	1.917	...	1]	464	...	16571]	1.933	...	0]	inf	...	17046]	1.667	...	16907]	1.936	...	0]	inf	...	57]	10.11	...	2]	232	...	16613]	1.609	...	63]	9.397	...	0]	inf	...	1]	464	...	0]	inf	...	16700]	1.927	...	0]	inf	...	16701]	1.93	...	54]	10.52	...	16624]	1.922	...	16506]	1.9	...	61]	9.574	...	61]	9.574	...	0]	inf	...	74]	8.216	...	56]	10.29	...	63]	9.397	...	16699]	1.909	...	47]	11.91	...	57]	10.11	...	16188]	1.932
NC_006533	...	0]	inf	...	16693]	1.866	...	0]	inf	...	55]	10.47	...	16452]	1.691	...	16661]	1.604	...	16715]	1.884	...	18430]	1.781	...	16500]	1.907	...	16875]	1.81	...	64]	9.25	...	16618]	1.892	...	16682]	0.1228	...	16704]	1.776	...	0]	inf	...	16367]	1.947	...	16814]	1.897	...	16804]	1.764	...	16701]	1.76	...	0]	inf	...	0]	inf	...	16804]	1.765	...	1]	464	...	68]	8.824	...	1]	464	...	65]	9.108	...	16571]	1.699	...	16999]	1.874	...	16478]	1.699	...	16776]	1.798	...	56]	10.29	...	16651]	1.655	...	67]	8.955	...	16555]	1.779	...	70]	8.571	...	0]	inf	...	56]	10.29	...	16968]	1.848	...	16868]	1.941	...	54]	10.52	...	16471]	1.847	...	0]	inf	...	52]	10.92	...	1]	464	...	1]	464	...	0]	inf	...	71]	8.451	...	63]	9.27	...	0]	inf	...	0]	inf	...	65]	9.108	...	16719]	1.763	...	16735]	1.744	...	51]	11.14	...	16707]	1.804	...	16745]	1.688	...	16652]	1.881	...	16602]	1.878	...	65]	9.108	...	54]	10.52	...	60]	9.733	...	16685]	1.771	...	0]	inf	...	1]	464	...	16392]	1.867	...	0]	inf	...	47]	11.74	...	0]	inf	...	0]	inf	...	61]	9.574	...	71]	8.563	...	16565]	1.921	...	16643]	1.727	...	0]	inf	...	16658]	1.775	...	0]	inf	...	16571]	1.803	...	0]	inf	...	17046]	1.913	...	16907]	1.79	...	1]	464	...	62]	9.419	...	0]	inf	...	16613]	1.826	...	56]	10.29	...	1]	464	...	0]	inf	...	0]	inf	...	16700]	1.771	...	0]	inf	...	16701]	1.784	...	4]	118	...	16624]	1.729	...	16506]	1.7	...	72]	8.444	...	63]	9.397	...	0]	inf	...	51]	11.14	...	55]	10.33	...	57]	10.11	...	16699]	1.808	...	46]	12	...	58]	10.07	...	16188]	1.492
NC_026696	...	0]	inf	...	16693]	1.87	...	0]	inf	...	56]	10.29	...	16452]	1.804	...	16661]	1.832	...	16715]	1.931	...	18430]	1.493	...	16500]	1.934	...	16875]	1.288	...	56]	10.29	...	16618]	1.948	...	16682]	1.775	...	16704]	0.1221	...	0]	inf	...	16367]	1.907	...	16814]	1.866	...	16804]	1.551	...	16701]	0.6093	...	0]	inf	...	0]	inf	...	16804]	1.512	...	0]	inf	...	53]	10.72	...	0]	inf	...	45]	12.27	...	16571]	1.81	...	16999]	1.881	...	16478]	1.812	...	16776]	1.572	...	68]	8.824	...	16651]	1.814	...	46]	12	...	16555]	1.345	...	41]	13.27	...	0]	inf	...	71]	8.451	...	16968]	1.931	...	16868]	1.926	...	53]	10.72	...	16471]	1.893	...	0]	inf	...	64]	9.25	...	1]	464	...	1]	464	...	0]	inf	...	66]	9.091	...	71]	8.563	...	0]	inf	...	0]	inf	...	77]	8	...	16719]	1.256	...	16735]	1.763	...	62]	9.548	...	16707]	0.8839	...	16745]	1.786	...	16652]	1.89	...	16602]	1.89	...	66]	9.091	...	61]	9.574	...	65]	9.108	...	16685]	1.841	...	0]	inf	...	0]	inf	...	16392]	1.926	...	0]	inf	...	67]	8.955	...	0]	inf	...	0]	inf	...	65]	9.231	...	76]	8.105	...	16565]	1.921	...	16643]	1.785	...	0]	inf	...	16658]	1.395	...	0]	inf	...	16571]	1.793	...	0]	inf	...	17046]	1.882	...	16907]	1.652	...	0]	inf	...	57]	10.11	...	0]	inf	...	16613]	1.879	...	58]	9.931	...	0]	inf	...	0]	inf	...	0]	inf	...	16700]	0.6228	...	2]	232	...	16701]	0.718	...	62]	9.548	...	16624]	1.857	...	16506]	1.778	...	37]	14.49	...	26]	19.69	...	0]	inf	...	57]	10.11	...	55]	10.47	...	56]	10.29	...	16699]	1.338	...	1]	464	...	57]	10.11	...	16188]	1.799
NC_027521.seq.c	...	1]	464	...	16693]	2.028	...	0]	inf	...	18]	27.56	...	16452]	2.028	...	16661]	2.028	...	16715]	2.027	...	18430]	2.025	...	16500]	2.028	...	16875]	2.027	...	42]	12.95	...	16618]	2.028	...	16682]	2.028	...	16704]	2.028	...	0]	inf	...	16367]	2.028	...	16814]	2.027	...	16804]	2.028	...	16701]	2.028	...	0]	inf	...	0]	inf	...	16804]	2.028	...	0]	inf	...	66]	8.97	...	0]	inf	...	50]	11.2	...	16571]	2.028	...	16999]	2.027	...	16478]	2.028	...	16776]	2.028	...	58]	9.931	...	16651]	2.028	...	54]	10.52	...	16555]	2.028	...	18]	27.56	...	0]	inf	...	77]	8	...	16968]	2.027	...	16868]	2.028	...	48]	11.67	...	16471]	2.028	...	0]	inf	...	61]	9.574	...	0]	inf	...	0]	inf	...	0]	inf	...	56]	10.29	...	36]	14.89	...	0]	inf	...	0]	inf	...	44]	12.55	...	16719]	2.027	...	16735]	2.027	...	46]	12	...	16707]	2.027	...	16745]	2.028	...	16652]	2.028	...	16602]	2.028	...	54]	10.52	...	52]	10.92	...	41]	13.27	...	16685]	2.028	...	2]	232	...	0]	inf	...	16392]	2.028	...	0]	inf	...	46]	12	...	0]	inf	...	1]	464	...	52]	10.92	...	46]	12	...	16565]	2.028	...	16643]	2.028	...	0]	inf	...	16658]	2.028	...	0]	inf	...	16571]	2.028	...	0]	inf	...	17046]	2.027	...	16907]	2.027	...	0]	inf	...	47]	11.74	...	0]	inf	...	16613]	2.028	...	42]	12.95	...	1]	464	...	0]	inf	...	0]	inf	...	16700]	2.028	...	0]	inf	...	16701]	2.028	...	51]	10.98	...	16624]	2.028	...	16506]	2.028	...	44]	12.55	...	42]	12.95	...	1]	464	...	49]	11.43	...	50]	11.2	...	47]	11.74	...	16699]	2.027	...	39]	13.74	...	48]	11.67	...	16188]	2.029
NC_006364	...	0]	inf	...	16693]	1.818	...	0]	inf	...	40]	13.6	...	16452]	1.931	...	16661]	1.934	...	16715]	1.877	...	18430]	1.949	...	16500]	1.888	...	16875]	1.924	...	75]	8.213	...	16618]	1.851	...	16682]	1.946	...	16704]	1.906	...	0]	inf	...	16367]	0.1217	...	16814]	1.81	...	16804]	1.914	...	16701]	1.904	...	0]	inf	...	1]	464	...	16804]	1.922	...	0]	inf	...	50]	11.2	...	0]	inf	...	69]	8.696	...	16571]	1.923	...	16999]	1.967	...	16478]	1.939	...	16776]	1.95	...	38]	14.11	...	16651]	1.916	...	73]	8.329	...	16555]	1.961	...	44]	12.55	...	0]	inf	...	41]	13.27	...	16968]	1.887	...	16868]	1.843	...	62]	9.419	...	16471]	1.855	...	0]	inf	...	55]	10.47	...	0]	inf	...	0]	inf	...	0]	inf	...	54]	10.52	...	67]	8.955	...	0]	inf	...	0]	inf	...	74]	8.324	...	16719]	1.912	...	16735]	1.938	...	71]	8.563	...	16707]	1.909	...	16745]	1.929	...	16652]	1.905	...	16602]	1.848	...	39]	13.95	...	75]	8.107	...	59]	9.763	...	16685]	1.906	...	0]	inf	...	0]	inf	...	16392]	1.827	...	2]	232	...	41]	13.27	...	1]	464	...	0]	inf	...	52]	10.92	...	3]	157.3	...	16565]	1.878	...	16643]	1.908	...	1]	464	...	16658]	1.922	...	1]	464	...	16571]	1.93	...	1]	464	...	17046]	1.88	...	16907]	1.958	...	0]	inf	...	48]	11.67	...	0]	inf	...	16613]	1.809	...	63]	9.27	...	0]	inf	...	0]	inf	...	0]	inf	...	16700]	1.926	...	0]	inf	...	16701]	1.929	...	59]	9.898	...	16624]	1.956	...	16506]	1.951	...	64]	9.25	...	60]	9.733	...	1]	464	...	61]	9.574	...	61]	9.574	...	53]	10.72	...	16699]	1.884	...	68]	8.824	...	65]	9.108	...	16188]	1.95
NC_005035	...	0]	inf	...	16693]	1.54	...	0]	inf	...	66]	8.97	...	16452]	1.857	...	16661]	1.905	...	16715]	1.703	...	18430]	1.94	...	16500]	1.783	...	16875]	1.874	...	65]	9.108	...	16618]	1.724	...	16682]	1.896	...	16704]	1.867	...	0]	inf	...	16367]	1.804	...	16814]	0.1204	...	16804]	1.872	...	16701]	1.882	...	0]	inf	...	2]	232	...	16804]	1.912	...	1]	464	...	52]	10.92	...	0]	inf	...	63]	9.397	...	16571]	1.903	...	16999]	1.944	...	16478]	1.942	...	16776]	1.933	...	65]	9.108	...	16651]	1.895	...	72]	8.444	...	16555]	1.908	...	62]	9.548	...	0]	inf	...	55]	10.47	...	16968]	1.627	...	16868]	1.668	...	2]	232	...	16471]	1.549	...	1]	464	...	59]	9.898	...	0]	inf	...	0]	inf	...	0]	inf	...	71]	8.563	...	50]	11.36	...	0]	inf	...	1]	464	...	77]	8	...	16719]	1.909	...	16735]	1.858	...	54]	10.67	...	16707]	1.867	...	16745]	1.928	...	16652]	1.599	...	16602]	1.703	...	46]	12	...	64]	9.25	...	64]	9.25	...	16685]	1.932	...	1]	464	...	0]	inf	...	16392]	1.649	...	0]	inf	...	86]	7.349	...	0]	inf	...	1]	464	...	70]	8.571	...	47]	11.91	...	16565]	1.802	...	16643]	1.942	...	0]	inf	...	16658]	1.904	...	0]	inf	...	16571]	1.911	...	0]	inf	...	17046]	1.537	...	16907]	1.944	...	1]	464	...	60]	9.733	...	0]	inf	...	16613]	1.497	...	66]	9.091	...	0]	inf	...	1]	464	...	0]	inf	...	16700]	1.883	...	0]	inf	...	16701]	1.888	...	81]	7.704	...	16624]	1.905	...	16506]	1.892	...	58]	9.931	...	60]	9.733	...	1]	464	...	69]	8.696	...	64]	9.25	...	65]	9.108	...	16699]	1.912	...	50]	11.2	...	53]	10.72	...	16188]	1.932
NC_022821	...	1]	464	...	16693]	1.881	...	3]	157.3	...	58]	9.931	...	16452]	1.825	...	16661]	1.824	...	16715]	1.88	...	18430]	1.67	...	16500]	1.938	...	16875]	1.554	...	58]	9.931	...	16618]	1.921	...	16682]	1.757	...	16704]	1.575	...	0]	inf	...	16367]	1.913	...	16814]	1.87	...	16804]	0.1224	...	16701]	1.548	...	1]	464	...	0]	inf	...	16804]	1.038	...	0]	inf	...	56]	10.29	...	0]	inf	...	59]	9.898	...	16571]	1.807	...	16999]	1.898	...	16478]	1.863	...	16776]	1.128	...	50]	11.2	...	16651]	1.759	...	64]	9.125	...	16555]	1.592	...	58]	9.931	...	0]	inf	...	62]	9.548	...	16968]	1.9	...	16868]	1.922	...	50]	11.2	...	16471]	1.919	...	0]	inf	...	49]	11.43	...	0]	inf	...	0]	inf	...	0]	inf	...	60]	9.733	...	68]	8.824	...	0]	inf	...	1]	464	...	69]	8.696	...	16719]	1.517	...	16735]	1.829	...	67]	8.955	...	16707]	1.598	...	16745]	1.783	...	16652]	1.933	...	16602]	1.924	...	67]	8.955	...	69]	8.696	...	45]	12.27	...	16685]	1.826	...	0]	inf	...	0]	inf	...	16392]	1.913	...	1]	464	...	87]	7.356	...	1]	464	...	0]	inf	...	67]	8.955	...	62]	9.419	...	16565]	1.94	...	16643]	1.843	...	0]	inf	...	16658]	1.577	...	0]	inf	...	16571]	1.847	...	0]	inf	...	17046]	1.915	...	16907]	1.548	...	0]	inf	...	59]	9.898	...	1]	464	...	16613]	1.884	...	77]	8	...	0]	inf	...	0]	inf	...	0]	inf	...	16700]	1.567	...	1]	464	...	16701]	1.547	...	57]	10.11	...	16624]	1.825	...	16506]	1.799	...	51]	11.14	...	48]	11.67	...	0]	inf	...	64]	9.25	...	31]	17.03	...	2]	232	...	16699]	1.546	...	57]	10.11	...	49]	11.43	...	16188]	1.811
NC_024862	...	0]	inf	...	16693]	1.901	...	0]	inf	...	42]	12.95	...	16452]	1.791	...	16661]	1.791	...	16715]	1.936	...	18430]	1.505	...	16500]	1.923	...	16875]	1.392	...	47]	11.91	...	16618]	1.924	...	16682]	1.759	...	16704]	0.6068	...	1]	464	...	16367]	1.9	...	16814]	1.878	...	16804]	1.526	...	16701]	0.1221	...	0]	inf	...	0]	inf	...	16804]	1.583	...	0]	inf	...	60]	9.733	...	0]	inf	...	68]	8.824	...	16571]	1.794	...	16999]	1.88	...	16478]	1.841	...	16776]	1.588	...	60]	9.733	...	16651]	1.833	...	50]	11.36	...	16555]	1.336	...	44]	12.55	...	0]	inf	...	64]	9.25	...	16968]	1.902	...	16868]	1.92	...	62]	9.548	...	16471]	1.857	...	0]	inf	...	66]	8.97	...	0]	inf	...	0]	inf	...	0]	inf	...	49]	11.43	...	67]	8.955	...	0]	inf	...	0]	inf	...	66]	9.091	...	16719]	1.232	...	16735]	1.788	...	64]	9.25	...	16707]	0.849	...	16745]	1.761	...	16652]	1.892	...	16602]	1.91	...	48]	11.67	...	55]	10.47	...	48]	11.67	...	16685]	1.854	...	1]	464	...	0]	inf	...	16392]	1.913	...	0]	inf	...	50]	11.36	...	1]	464	...	0]	inf	...	58]	10.07	...	59]	9.763	...	16565]	1.897	...	16643]	1.832	...	0]	inf	...	16658]	1.374	...	0]	inf	...	16571]	1.818	...	0]	inf	...	17046]	1.882	...	16907]	1.583	...	0]	inf	...	56]	10.29	...	1]	464	...	16613]	1.889	...	57]	10.11	...	0]	inf	...	0]	inf	...	0]	inf	...	16700]	0.6271	...	1]	464	...	16701]	0.6907	...	64]	9.25	...	16624]	1.834	...	16506]	1.739	...	56]	10.14	...	27]	19.26	...	0]	inf	...	51]	11.14	...	50]	11.2	...	42]	12.95	...	16699]	1.328	...	15]	33.07	...	50]	11.2	...	16188]	1.77
NC_007012.seq.c	...	1]	464	...	16693]	2.028	...	0]	inf	...	1]	464	...	16452]	2.028	...	16661]	2.028	...	16715]	2.027	...	18430]	2.025	...	16500]	2.028	...	16875]	2.027	...	42]	12.95	...	16618]	2.028	...	16682]	2.028	...	16704]	2.028	...	0]	inf	...	16367]	2.028	...	16814]	2.027	...	16804]	2.028	...	16701]	2.028	...	0]	inf	...	0]	inf	...	16804]	2.028	...	0]	inf	...	58]	9.931	...	0]	inf	...	64]	9.25	...	16571]	2.028	...	16999]	2.027	...	16478]	2.028	...	16776]	2.028	...	67]	8.836	...	16651]	2.028	...	54]	10.52	...	16555]	2.028	...	23]	21.91	...	1]	464	...	53]	10.72	...	16968]	2.027	...	16868]	2.028	...	48]	11.67	...	16471]	2.028	...	0]	inf	...	52]	10.92	...	0]	inf	...	0]	inf	...	0]	inf	...	52]	10.92	...	36]	14.89	...	0]	inf	...	0]	inf	...	44]	12.55	...	16719]	2.027	...	16735]	2.027	...	46]	12	...	16707]	2.027	...	16745]	2.028	...	16652]	2.028	...	16602]	2.028	...	63]	9.27	...	52]	10.92	...	41]	13.27	...	16685]	2.028	...	0]	inf	...	0]	inf	...	16392]	2.028	...	0]	inf	...	51]	10.98	...	0]	inf	...	1]	464	...	52]	10.92	...	46]	12	...	16565]	2.028	...	16643]	2.028	...	0]	inf	...	16658]	2.028	...	0]	inf	...	16571]	2.028	...	0]	inf	...	17046]	2.027	...	16907]	2.027	...	0]	inf	...	47]	11.74	...	0]	inf	...	16613]	2.028	...	42]	12.95	...	1]	464	...	0]	inf	...	0]	inf	...	16700]	2.028	...	0]	inf	...	16701]	2.028	...	51]	10.98	...	16624]	2.028	...	16506]	2.028	...	44]	12.55	...	42]	12.95	...	1]	464	...	49]	11.43	...	50]	11.2	...	47]	11.74	...	16699]	2.027	...	39]	13.74	...	48]	11.67	...	16188]	2.029
NC_005035.seq.c	...	0]	inf	...	16693]	2.028	...	0]	inf	...	40]	13.6	...	16452]	2.028	...	16661]	2.028	...	16715]	2.027	...	18430]	2.025	...	16500]	2.028	...	16875]	2.028	...	70]	8.571	...	16618]	2.028	...	16682]	2.028	...	16704]	2.028	...	1]	464	...	16367]	2.028	...	16814]	2.027	...	16804]	2.028	...	16701]	2.028	...	0]	inf	...	1]	464	...	16804]	2.028	...	0]	inf	...	50]	11.2	...	0]	inf	...	69]	8.696	...	16571]	2.028	...	16999]	2.027	...	16478]	2.028	...	16776]	2.028	...	38]	14.11	...	16651]	2.028	...	66]	8.97	...	16555]	2.028	...	44]	12.55	...	0]	inf	...	41]	13.27	...	16968]	2.027	...	16868]	2.028	...	74]	8.216	...	16471]	2.028	...	0]	inf	...	55]	10.33	...	0]	inf	...	0]	inf	...	1]	464	...	54]	10.52	...	48]	11.67	...	0]	inf	...	0]	inf	...	70]	8.571	...	16719]	2.027	...	16735]	2.027	...	60]	9.733	...	16707]	2.027	...	16745]	2.028	...	16652]	2.028	...	16602]	2.028	...	39]	13.74	...	60]	9.733	...	73]	8.329	...	16685]	2.028	...	0]	inf	...	0]	inf	...	16392]	2.028	...	2]	232	...	41]	13.27	...	0]	inf	...	0]	inf	...	52]	10.92	...	57]	10.11	...	16565]	2.028	...	16643]	2.028	...	0]	inf	...	16658]	2.028	...	0]	inf	...	16571]	2.028	...	1]	464	...	17046]	2.027	...	16907]	2.027	...	0]	inf	...	47]	11.74	...	0]	inf	...	16613]	2.028	...	42]	12.95	...	1]	464	...	0]	inf	...	1]	464	...	16700]	2.028	...	1]	464	...	16701]	2.028	...	63]	9.27	...	16624]	2.028	...	16506]	2.028	...	44]	12.55	...	42]	12.95	...	1]	464	...	49]	11.43	...	66]	8.97	...	77]	8	...	16699]	2.027	...	60]	9.733	...	48]	11.67	...	16188]	2.029
NC_030254	...	1]	464	...	16693]	1.908	...	0]	inf	...	77]	8	...	16452]	1.799	...	16661]	1.781	...	16715]	1.918	...	18430]	1.647	...	16500]	1.948	...	16875]	1.565	...	61]	9.574	...	16618]	1.905	...	16682]	1.76	...	16704]	1.506	...	0]	inf	...	16367]	1.92	...	16814]	1.911	...	16804]	1.035	...	16701]	1.578	...	0]	inf	...	0]	inf	...	16804]	0.1224	...	0]	inf	...	50]	11.2	...	0]	inf	...	69]	8.696	...	16571]	1.843	...	16999]	1.887	...	16478]	1.821	...	16776]	1.09	...	38]	14.11	...	16651]	1.8	...	76]	8	...	16555]	1.538	...	44]	12.55	...	0]	inf	...	70]	8.571	...	16968]	1.89	...	16868]	1.93	...	61]	9.574	...	16471]	1.905	...	0]	inf	...	55]	10.47	...	0]	inf	...	0]	inf	...	0]	inf	...	54]	10.67	...	56]	10.29	...	1]	464	...	1]	464	...	54]	10.52	...	16719]	1.58	...	16735]	1.832	...	52]	10.92	...	16707]	1.604	...	16745]	1.822	...	16652]	1.913	...	16602]	1.914	...	39]	13.74	...	53]	10.72	...	62]	9.419	...	16685]	1.819	...	1]	464	...	0]	inf	...	16392]	1.899	...	0]	inf	...	41]	13.27	...	0]	inf	...	0]	inf	...	62]	9.419	...	59]	9.898	...	16565]	1.934	...	16643]	1.854	...	0]	inf	...	16658]	1.535	...	0]	inf	...	16571]	1.843	...	1]	464	...	17046]	1.908	...	16907]	1.582	...	1]	464	...	54]	10.67	...	0]	inf	...	16613]	1.887	...	53]	10.72	...	0]	inf	...	1]	464	...	0]	inf	...	16700]	1.546	...	0]	inf	...	16701]	1.562	...	52]	10.92	...	16624]	1.803	...	16506]	1.831	...	67]	8.955	...	52]	10.92	...	0]	inf	...	78]	7.897	...	2]	232	...	29]	17.93	...	16699]	1.668	...	52]	10.92	...	54]	10.52	...	16188]	1.803
NC_000845.seq.c	...	1]	464	...	16693]	2.028	...	1]	464	...	52]	10.92	...	16452]	2.028	...	16661]	2.028	...	16715]	2.027	...	18430]	2.025	...	16500]	2.028	...	16875]	2.027	...	42]	12.95	...	16618]	2.028	...	16682]	2.028	...	16704]	2.028	...	0]	inf	...	16367]	2.028	...	16814]	2.027	...	16804]	2.028	...	16701]	2.028	...	0]	inf	...	0]	inf	...	16804]	2.028	...	0]	inf	...	58]	9.931	...	1]	464	...	48]	11.67	...	16571]	2.028	...	16999]	2.027	...	16478]	2.028	...	16776]	2.028	...	65]	9.108	...	16651]	2.028	...	54]	10.52	...	16555]	2.028	...	50]	11.2	...	1]	464	...	57]	10.11	...	16968]	2.027	...	16868]	2.028	...	48]	11.67	...	16471]	2.028	...	1]	464	...	55]	10.33	...	1]	464	...	0]	inf	...	0]	inf	...	55]	10.33	...	36]	14.89	...	0]	inf	...	1]	464	...	44]	12.55	...	16719]	2.027	...	16735]	2.027	...	46]	12	...	16707]	2.027	...	16745]	2.028	...	16652]	2.028	...	16602]	2.028	...	54]	10.52	...	52]	10.92	...	41]	13.27	...	16685]	2.028	...	1]	464	...	1]	464	...	16392]	2.028	...	0]	inf	...	55]	10.33	...	0]	inf	...	1]	464	...	52]	10.92	...	46]	12	...	16565]	2.028	...	16643]	2.028	...	0]	inf	...	16658]	2.028	...	1]	464	...	16571]	2.028	...	0]	inf	...	17046]	2.027	...	16907]	2.027	...	1]	464	...	47]	11.74	...	0]	inf	...	16613]	2.028	...	42]	12.95	...	1]	464	...	0]	inf	...	0]	inf	...	16700]	2.028	...	0]	inf	...	16701]	2.028	...	51]	10.98	...	16624]	2.028	...	16506]	2.028	...	44]	12.55	...	42]	12.95	...	1]	464	...	49]	11.43	...	50]	11.2	...	47]	11.74	...	16699]	2.027	...	39]	13.74	...	48]	11.67	...	16188]	2.029
